Track ID,Track name,Artist name,Popularity,Release year,Category,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,duration
7GqWzNJPSZcMj9VvdpWTDd,Blues,Francesco Piemonte,10,2023,Blues,0.53,0.0876,11,-11.608,0,0.133,0.882,0.0,0.248,0.291,61.741,audio_features,7GqWzNJPSZcMj9VvdpWTDd,spotify:track:7GqWzNJPSZcMj9VvdpWTDd,https://api.spotify.com/v1/tracks/7GqWzNJPSZcMj9VvdpWTDd,https://api.spotify.com/v1/audio-analysis/7GqWzNJPSZcMj9VvdpWTDd,200475,4,3.34
4KykoaJQ5UxjCpp3lYkvTE,Liquor Store Blues (feat. Damian Marley),Bruno Mars,62,2010,Blues,0.691,0.828,1,-3.909,0,0.0749,0.113,0.0,0.358,0.678,75.519,audio_features,4KykoaJQ5UxjCpp3lYkvTE,spotify:track:4KykoaJQ5UxjCpp3lYkvTE,https://api.spotify.com/v1/tracks/4KykoaJQ5UxjCpp3lYkvTE,https://api.spotify.com/v1/audio-analysis/4KykoaJQ5UxjCpp3lYkvTE,229384,4,3.82
56BfAngFGGz2qcK7lDAppw,Blues,Pedritovm,26,2020,Blues,0.777,0.113,1,-13.332,0,0.272,0.584,0.888,0.0984,0.531,169.903,audio_features,56BfAngFGGz2qcK7lDAppw,spotify:track:56BfAngFGGz2qcK7lDAppw,https://api.spotify.com/v1/tracks/56BfAngFGGz2qcK7lDAppw,https://api.spotify.com/v1/audio-analysis/56BfAngFGGz2qcK7lDAppw,81654,4,1.36
5y4TDQdYzlT4eoQIPOgNDz,Your Body,Pretty Ricky,61,2005,Blues,0.838,0.594,4,-5.695,0,0.113,0.176,0.0,0.0867,0.507,90.038,audio_features,5y4TDQdYzlT4eoQIPOgNDz,spotify:track:5y4TDQdYzlT4eoQIPOgNDz,https://api.spotify.com/v1/tracks/5y4TDQdYzlT4eoQIPOgNDz,https://api.spotify.com/v1/audio-analysis/5y4TDQdYzlT4eoQIPOgNDz,240040,4,4.0
720HDpjHeQ8QfX7T25FFDr,Blues,U.K. Subs,13,1979,Blues,0.479,0.875,11,-6.793,1,0.0573,0.00556,0.000621,0.0312,0.474,109.484,audio_features,720HDpjHeQ8QfX7T25FFDr,spotify:track:720HDpjHeQ8QfX7T25FFDr,https://api.spotify.com/v1/tracks/720HDpjHeQ8QfX7T25FFDr,https://api.spotify.com/v1/audio-analysis/720HDpjHeQ8QfX7T25FFDr,110787,4,1.85
5AgHGO8qE6Gf5HFaY1YHg9,Friday Night Blues,John Conlee,53,2008,Blues,0.811,0.497,0,-10.741,1,0.0406,0.699,0.0,0.0577,0.603,107.636,audio_features,5AgHGO8qE6Gf5HFaY1YHg9,spotify:track:5AgHGO8qE6Gf5HFaY1YHg9,https://api.spotify.com/v1/tracks/5AgHGO8qE6Gf5HFaY1YHg9,https://api.spotify.com/v1/audio-analysis/5AgHGO8qE6Gf5HFaY1YHg9,198453,4,3.31
2V1niafPW3qpJC8KdHOQFJ,Blues,Brett Margolis,20,2022,Blues,0.525,0.676,5,-9.304,1,0.0295,0.00934,0.00015,0.235,0.836,80.21,audio_features,2V1niafPW3qpJC8KdHOQFJ,spotify:track:2V1niafPW3qpJC8KdHOQFJ,https://api.spotify.com/v1/tracks/2V1niafPW3qpJC8KdHOQFJ,https://api.spotify.com/v1/audio-analysis/2V1niafPW3qpJC8KdHOQFJ,261168,4,4.35
7j6asqjTGFFpjg9TR0H5us,Always Sleepy,Warren Blues,59,2023,Blues,0.141,0.00273,7,-44.74,1,0.0405,0.984,0.848,0.096,0.112,140.886,audio_features,7j6asqjTGFFpjg9TR0H5us,spotify:track:7j6asqjTGFFpjg9TR0H5us,https://api.spotify.com/v1/tracks/7j6asqjTGFFpjg9TR0H5us,https://api.spotify.com/v1/audio-analysis/7j6asqjTGFFpjg9TR0H5us,202000,5,3.37
3wMvzB5hdl5Iar6Wb2HGsf,Blues,Glows,13,2019,Blues,0.214,0.137,2,-13.883,0,0.0406,0.973,0.942,0.134,0.0384,120.241,audio_features,3wMvzB5hdl5Iar6Wb2HGsf,spotify:track:3wMvzB5hdl5Iar6Wb2HGsf,https://api.spotify.com/v1/tracks/3wMvzB5hdl5Iar6Wb2HGsf,https://api.spotify.com/v1/audio-analysis/3wMvzB5hdl5Iar6Wb2HGsf,117896,4,1.96
7d0R90VzB45UWf3Aey0X22,Jet Pack Blues,Fall Out Boy,56,2015,Blues,0.548,0.889,4,-4.52,0,0.128,0.00784,0.00866,0.341,0.365,156.041,audio_features,7d0R90VzB45UWf3Aey0X22,spotify:track:7d0R90VzB45UWf3Aey0X22,https://api.spotify.com/v1/tracks/7d0R90VzB45UWf3Aey0X22,https://api.spotify.com/v1/audio-analysis/7d0R90VzB45UWf3Aey0X22,179267,4,2.99
7iyzQEUR13NFvurCLXPLqP,Blues,Stand High Patrol,28,2020,Blues,0.892,0.234,7,-12.164,0,0.185,0.139,0.0301,0.0935,0.221,140.957,audio_features,7iyzQEUR13NFvurCLXPLqP,spotify:track:7iyzQEUR13NFvurCLXPLqP,https://api.spotify.com/v1/tracks/7iyzQEUR13NFvurCLXPLqP,https://api.spotify.com/v1/audio-analysis/7iyzQEUR13NFvurCLXPLqP,268947,4,4.48
5jFqUtts2sSQsg5d7e42nI,Summertime Blues,Zach Bryan,53,2022,Blues,0.552,0.411,1,-7.946,1,0.0434,0.794,3.5e-06,0.248,0.501,78.095,audio_features,5jFqUtts2sSQsg5d7e42nI,spotify:track:5jFqUtts2sSQsg5d7e42nI,https://api.spotify.com/v1/tracks/5jFqUtts2sSQsg5d7e42nI,https://api.spotify.com/v1/audio-analysis/5jFqUtts2sSQsg5d7e42nI,181239,4,3.02
5gt0iCr27IP0OBsdkHasNy,Blues,Cat Puppet Parade,7,2024,Blues,0.525,0.0463,11,-24.706,1,0.0607,0.898,0.938,0.107,0.492,133.841,audio_features,5gt0iCr27IP0OBsdkHasNy,spotify:track:5gt0iCr27IP0OBsdkHasNy,https://api.spotify.com/v1/tracks/5gt0iCr27IP0OBsdkHasNy,https://api.spotify.com/v1/audio-analysis/5gt0iCr27IP0OBsdkHasNy,102646,4,1.71
6V1bu6o1Yo5ZXnsCJU8Ovk,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,67,2018,Blues,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,6V1bu6o1Yo5ZXnsCJU8Ovk,spotify:track:6V1bu6o1Yo5ZXnsCJU8Ovk,https://api.spotify.com/v1/tracks/6V1bu6o1Yo5ZXnsCJU8Ovk,https://api.spotify.com/v1/audio-analysis/6V1bu6o1Yo5ZXnsCJU8Ovk,235545,4,3.93
6XNrbHjfFJewOpnszWTv2H,Blues,Chris Orrick,9,2015,Blues,0.737,0.721,0,-8.982,1,0.401,0.146,0.0,0.1,0.286,160.068,audio_features,6XNrbHjfFJewOpnszWTv2H,spotify:track:6XNrbHjfFJewOpnszWTv2H,https://api.spotify.com/v1/tracks/6XNrbHjfFJewOpnszWTv2H,https://api.spotify.com/v1/audio-analysis/6XNrbHjfFJewOpnszWTv2H,170869,4,2.85
19aUcBFBrXbsAcucaVFBjW,Natural Blues,Moby,54,2008,Blues,0.681,0.653,3,-7.891,0,0.0326,0.0465,0.0563,0.276,0.654,107.989,audio_features,19aUcBFBrXbsAcucaVFBjW,spotify:track:19aUcBFBrXbsAcucaVFBjW,https://api.spotify.com/v1/tracks/19aUcBFBrXbsAcucaVFBjW,https://api.spotify.com/v1/audio-analysis/19aUcBFBrXbsAcucaVFBjW,253760,4,4.23
5YCrBZ9lit6ppa6MVTtiI3,Blues,47 Beats,8,2021,Blues,0.707,0.181,0,-15.719,0,0.0935,0.953,0.923,0.113,0.465,159.922,audio_features,5YCrBZ9lit6ppa6MVTtiI3,spotify:track:5YCrBZ9lit6ppa6MVTtiI3,https://api.spotify.com/v1/tracks/5YCrBZ9lit6ppa6MVTtiI3,https://api.spotify.com/v1/audio-analysis/5YCrBZ9lit6ppa6MVTtiI3,168036,3,2.8
3oAWTk92mZBxKBOKf8mR5v,Summertime Blues,Eddie Cochran,63,1960,Blues,0.714,0.886,11,-8.629,0,0.0554,0.116,0.184,0.18,0.954,156.351,audio_features,3oAWTk92mZBxKBOKf8mR5v,spotify:track:3oAWTk92mZBxKBOKf8mR5v,https://api.spotify.com/v1/tracks/3oAWTk92mZBxKBOKf8mR5v,https://api.spotify.com/v1/audio-analysis/3oAWTk92mZBxKBOKf8mR5v,119360,4,1.99
6EFXaYLPMqkttK8weiYudd,Blues,Bumhi,13,2023,Blues,0.441,0.493,9,-9.415,0,0.101,0.532,0.0,0.095,0.0788,90.128,audio_features,6EFXaYLPMqkttK8weiYudd,spotify:track:6EFXaYLPMqkttK8weiYudd,https://api.spotify.com/v1/tracks/6EFXaYLPMqkttK8weiYudd,https://api.spotify.com/v1/audio-analysis/6EFXaYLPMqkttK8weiYudd,192426,4,3.21
2YJgM8lj4u5YEZRSHSfL60,Bell Bottom Blues,Derek & The Dominos,56,1970,Blues,0.404,0.695,2,-6.162,1,0.034,0.587,0.0383,0.159,0.646,133.136,audio_features,2YJgM8lj4u5YEZRSHSfL60,spotify:track:2YJgM8lj4u5YEZRSHSfL60,https://api.spotify.com/v1/tracks/2YJgM8lj4u5YEZRSHSfL60,https://api.spotify.com/v1/audio-analysis/2YJgM8lj4u5YEZRSHSfL60,301720,4,5.03
4Ni4Cm182g9ivx00hSPO4Q,Blues,Crownstar,11,2023,Blues,0.776,0.787,1,-7.441,0,0.104,0.165,0.0136,0.226,0.925,105.074,audio_features,4Ni4Cm182g9ivx00hSPO4Q,spotify:track:4Ni4Cm182g9ivx00hSPO4Q,https://api.spotify.com/v1/tracks/4Ni4Cm182g9ivx00hSPO4Q,https://api.spotify.com/v1/audio-analysis/4Ni4Cm182g9ivx00hSPO4Q,137326,4,2.29
0b5EKv77RtqF8JU64u1Q1Y,perfect blues,hannah bahng,58,2023,Blues,0.802,0.432,5,-8.054,1,0.0485,0.533,3.56e-06,0.121,0.454,126.056,audio_features,0b5EKv77RtqF8JU64u1Q1Y,spotify:track:0b5EKv77RtqF8JU64u1Q1Y,https://api.spotify.com/v1/tracks/0b5EKv77RtqF8JU64u1Q1Y,https://api.spotify.com/v1/audio-analysis/0b5EKv77RtqF8JU64u1Q1Y,160604,4,2.68
3PZkl6F09DCuP97rcWxFfD,Blues,Bradley Robeson,8,2023,Blues,0.268,0.532,11,-11.449,1,0.0337,0.000247,0.203,0.202,0.839,151.441,audio_features,3PZkl6F09DCuP97rcWxFfD,spotify:track:3PZkl6F09DCuP97rcWxFfD,https://api.spotify.com/v1/tracks/3PZkl6F09DCuP97rcWxFfD,https://api.spotify.com/v1/audio-analysis/3PZkl6F09DCuP97rcWxFfD,195419,4,3.26
3k2l4to84cuUroP5miQDVL,Harlem River Blues,Justin Townes Earle,53,2010,Blues,0.474,0.703,7,-6.54,1,0.0622,0.0314,0.0,0.0693,0.482,155.598,audio_features,3k2l4to84cuUroP5miQDVL,spotify:track:3k2l4to84cuUroP5miQDVL,https://api.spotify.com/v1/tracks/3k2l4to84cuUroP5miQDVL,https://api.spotify.com/v1/audio-analysis/3k2l4to84cuUroP5miQDVL,168613,4,2.81
5tjpAcxgfkO3hW5bsFFVPj,Blues,Princesse,30,2023,Blues,0.692,0.404,0,-10.853,1,0.286,0.602,0.0,0.078,0.317,143.973,audio_features,5tjpAcxgfkO3hW5bsFFVPj,spotify:track:5tjpAcxgfkO3hW5bsFFVPj,https://api.spotify.com/v1/tracks/5tjpAcxgfkO3hW5bsFFVPj,https://api.spotify.com/v1/audio-analysis/5tjpAcxgfkO3hW5bsFFVPj,187696,4,3.13
3oaSvU9VBBmyfPA4lbibQM,Outside Woman Blues,Cream,58,1967,Blues,0.636,0.589,9,-8.196,1,0.0387,0.389,0.000211,0.379,0.959,113.403,audio_features,3oaSvU9VBBmyfPA4lbibQM,spotify:track:3oaSvU9VBBmyfPA4lbibQM,https://api.spotify.com/v1/tracks/3oaSvU9VBBmyfPA4lbibQM,https://api.spotify.com/v1/audio-analysis/3oaSvU9VBBmyfPA4lbibQM,144840,4,2.41
15zvjlesG9fCxmXwYOyPbM,Blues,CCX,5,2024,Blues,0.873,0.388,1,-10.4,1,0.497,0.137,0.0,0.0944,0.182,130.03,audio_features,15zvjlesG9fCxmXwYOyPbM,spotify:track:15zvjlesG9fCxmXwYOyPbM,https://api.spotify.com/v1/tracks/15zvjlesG9fCxmXwYOyPbM,https://api.spotify.com/v1/audio-analysis/15zvjlesG9fCxmXwYOyPbM,136348,4,2.27
435e2LEtEvcih2YLljWQUN,Beverly Blues,Opia,49,2018,Blues,0.596,0.751,11,-5.236,1,0.303,0.0213,1.74e-06,0.531,0.677,80.066,audio_features,435e2LEtEvcih2YLljWQUN,spotify:track:435e2LEtEvcih2YLljWQUN,https://api.spotify.com/v1/tracks/435e2LEtEvcih2YLljWQUN,https://api.spotify.com/v1/audio-analysis/435e2LEtEvcih2YLljWQUN,181865,4,3.03
2Zn50k3rGrT3avGom7TkdV,Blues,Katapult,14,2018,Blues,0.548,0.634,2,-8.432,1,0.0275,0.0724,3.67e-06,0.0908,0.757,124.189,audio_features,2Zn50k3rGrT3avGom7TkdV,spotify:track:2Zn50k3rGrT3avGom7TkdV,https://api.spotify.com/v1/tracks/2Zn50k3rGrT3avGom7TkdV,https://api.spotify.com/v1/audio-analysis/2Zn50k3rGrT3avGom7TkdV,189427,4,3.16
1nueTG77MzNkJTKQ0ZdGzT,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,64,2018,Blues,0.783,0.61,7,-6.124,1,0.0696,0.343,0.0,0.0983,0.418,100.047,audio_features,1nueTG77MzNkJTKQ0ZdGzT,spotify:track:1nueTG77MzNkJTKQ0ZdGzT,https://api.spotify.com/v1/tracks/1nueTG77MzNkJTKQ0ZdGzT,https://api.spotify.com/v1/audio-analysis/1nueTG77MzNkJTKQ0ZdGzT,214265,4,3.57
2pH3m7zO3dGilmbq3ERtlm,Blues,Princesse,33,2023,Blues,0.692,0.404,0,-10.853,1,0.286,0.602,0.0,0.078,0.317,143.973,audio_features,2pH3m7zO3dGilmbq3ERtlm,spotify:track:2pH3m7zO3dGilmbq3ERtlm,https://api.spotify.com/v1/tracks/2pH3m7zO3dGilmbq3ERtlm,https://api.spotify.com/v1/audio-analysis/2pH3m7zO3dGilmbq3ERtlm,187696,4,3.13
4yZIlBKbrvOfQlhR0oZvwS,Rhythm & Blues,Ayra Starr,68,2023,Blues,0.589,0.661,1,-9.031,1,0.28,0.0166,1.35e-05,0.158,0.619,217.969,audio_features,4yZIlBKbrvOfQlhR0oZvwS,spotify:track:4yZIlBKbrvOfQlhR0oZvwS,https://api.spotify.com/v1/tracks/4yZIlBKbrvOfQlhR0oZvwS,https://api.spotify.com/v1/audio-analysis/4yZIlBKbrvOfQlhR0oZvwS,144027,4,2.4
3EBexE2FduUQV8urHDGVZ5,F-Stop Blues,Jack Johnson,55,2011,Blues,0.792,0.123,9,-15.642,1,0.0463,0.793,0.000407,0.111,0.189,128.644,audio_features,3EBexE2FduUQV8urHDGVZ5,spotify:track:3EBexE2FduUQV8urHDGVZ5,https://api.spotify.com/v1/tracks/3EBexE2FduUQV8urHDGVZ5,https://api.spotify.com/v1/audio-analysis/3EBexE2FduUQV8urHDGVZ5,195142,4,3.25
02VdHwnGhy5fTW2CTZkYsb,Helplessness Blues,Fleet Foxes,52,2011,Blues,0.329,0.452,8,-7.737,1,0.0334,0.0908,5.43e-06,0.118,0.193,125.217,audio_features,02VdHwnGhy5fTW2CTZkYsb,spotify:track:02VdHwnGhy5fTW2CTZkYsb,https://api.spotify.com/v1/tracks/02VdHwnGhy5fTW2CTZkYsb,https://api.spotify.com/v1/audio-analysis/02VdHwnGhy5fTW2CTZkYsb,303387,3,5.06
7gwLQ4tZ5UdZ7qNcDyJ8wr,Cold (feat. Future),Maroon 5,65,2018,Blues,0.693,0.717,9,-6.346,0,0.107,0.14,0.0,0.0464,0.412,99.836,audio_features,7gwLQ4tZ5UdZ7qNcDyJ8wr,spotify:track:7gwLQ4tZ5UdZ7qNcDyJ8wr,https://api.spotify.com/v1/tracks/7gwLQ4tZ5UdZ7qNcDyJ8wr,https://api.spotify.com/v1/audio-analysis/7gwLQ4tZ5UdZ7qNcDyJ8wr,234308,4,3.91
5E5Ixhxfgqf4Ke0kgwXrhl,Highway 40 Blues (feat. Ricky Skaggs & Larry Cordle),Tyler Childers,53,2020,Blues,0.644,0.575,4,-7.581,1,0.0313,0.373,0.00494,0.144,0.705,116.173,audio_features,5E5Ixhxfgqf4Ke0kgwXrhl,spotify:track:5E5Ixhxfgqf4Ke0kgwXrhl,https://api.spotify.com/v1/tracks/5E5Ixhxfgqf4Ke0kgwXrhl,https://api.spotify.com/v1/audio-analysis/5E5Ixhxfgqf4Ke0kgwXrhl,196435,4,3.27
7kTZ41YHhcWAp4M0JJ29xP,Summertime Blues,Alan Jackson,52,1994,Blues,0.604,0.807,7,-8.697,1,0.0343,0.262,7.48e-05,0.238,0.968,161.0,audio_features,7kTZ41YHhcWAp4M0JJ29xP,spotify:track:7kTZ41YHhcWAp4M0JJ29xP,https://api.spotify.com/v1/tracks/7kTZ41YHhcWAp4M0JJ29xP,https://api.spotify.com/v1/audio-analysis/7kTZ41YHhcWAp4M0JJ29xP,192867,4,3.21
7DisJ6gAPpdFgMimZjcYxl,Couldn't Get It Right,Climax Blues Band,56,1976,Blues,0.727,0.641,2,-11.074,1,0.0392,0.0234,0.0136,0.109,0.652,102.589,audio_features,7DisJ6gAPpdFgMimZjcYxl,spotify:track:7DisJ6gAPpdFgMimZjcYxl,https://api.spotify.com/v1/tracks/7DisJ6gAPpdFgMimZjcYxl,https://api.spotify.com/v1/audio-analysis/7DisJ6gAPpdFgMimZjcYxl,198947,4,3.32
2hrcMPuyXEg3IPhYlNA6Xw,Runway Blues,Greta Van Fleet,54,2023,Blues,0.274,0.961,2,-2.227,1,0.134,0.000327,0.367,0.0961,0.25,104.28,audio_features,2hrcMPuyXEg3IPhYlNA6Xw,spotify:track:2hrcMPuyXEg3IPhYlNA6Xw,https://api.spotify.com/v1/tracks/2hrcMPuyXEg3IPhYlNA6Xw,https://api.spotify.com/v1/audio-analysis/2hrcMPuyXEg3IPhYlNA6Xw,77364,4,1.29
6W2PvnTNWUgxCJxRh84ALu,Twenty So,Zach Bryan,59,2022,Blues,0.494,0.205,8,-9.759,1,0.0394,0.677,0.0,0.125,0.232,131.292,audio_features,6W2PvnTNWUgxCJxRh84ALu,spotify:track:6W2PvnTNWUgxCJxRh84ALu,https://api.spotify.com/v1/tracks/6W2PvnTNWUgxCJxRh84ALu,https://api.spotify.com/v1/audio-analysis/6W2PvnTNWUgxCJxRh84ALu,199317,4,3.32
344MYybqGBtYOEI97tb0f5,MOVIN',Bluestaeb,57,2021,Blues,0.713,0.525,1,-10.334,1,0.267,0.673,0.0091,0.115,0.604,163.989,audio_features,344MYybqGBtYOEI97tb0f5,spotify:track:344MYybqGBtYOEI97tb0f5,https://api.spotify.com/v1/tracks/344MYybqGBtYOEI97tb0f5,https://api.spotify.com/v1/audio-analysis/344MYybqGBtYOEI97tb0f5,153028,4,2.55
2ZKwTrwuVWTkQ9FE1ib7gD,Workin' at the Car Wash Blues,Jim Croce,9,1973,Blues,0.749,0.729,7,-10.951,1,0.0344,0.371,0.0,0.0639,0.975,133.201,audio_features,2ZKwTrwuVWTkQ9FE1ib7gD,spotify:track:2ZKwTrwuVWTkQ9FE1ib7gD,https://api.spotify.com/v1/tracks/2ZKwTrwuVWTkQ9FE1ib7gD,https://api.spotify.com/v1/audio-analysis/2ZKwTrwuVWTkQ9FE1ib7gD,154027,4,2.57
3y8rEUEUdmAcPCpPoLotnO,Run-Around,Blues Traveler,52,2002,Blues,0.591,0.907,7,-5.648,1,0.0837,0.0675,0.0,0.0903,0.817,151.961,audio_features,3y8rEUEUdmAcPCpPoLotnO,spotify:track:3y8rEUEUdmAcPCpPoLotnO,https://api.spotify.com/v1/tracks/3y8rEUEUdmAcPCpPoLotnO,https://api.spotify.com/v1/audio-analysis/3y8rEUEUdmAcPCpPoLotnO,280093,4,4.67
1d9hUvkv64Wmdu671Dydpc,Ride Captain Ride,Blues Image,52,1970,Blues,0.547,0.655,2,-11.707,1,0.0414,0.136,0.00737,0.116,0.649,125.545,audio_features,1d9hUvkv64Wmdu671Dydpc,spotify:track:1d9hUvkv64Wmdu671Dydpc,https://api.spotify.com/v1/tracks/1d9hUvkv64Wmdu671Dydpc,https://api.spotify.com/v1/audio-analysis/1d9hUvkv64Wmdu671Dydpc,225560,4,3.76
5LDu7vZQ2umxl4T9etcHrj,Waymore's Blues,Waylon Jennings,51,2007,Blues,0.732,0.437,2,-16.721,1,0.0357,0.175,0.0115,0.114,0.914,140.78,audio_features,5LDu7vZQ2umxl4T9etcHrj,spotify:track:5LDu7vZQ2umxl4T9etcHrj,https://api.spotify.com/v1/tracks/5LDu7vZQ2umxl4T9etcHrj,https://api.spotify.com/v1/audio-analysis/5LDu7vZQ2umxl4T9etcHrj,160347,4,2.67
6lb5d1r1QUeNb5UmM9V5nm,Mercury Blues,Steve Miller Band,51,1976,Blues,0.632,0.415,6,-13.127,1,0.0247,0.366,0.0896,0.072,0.674,98.18,audio_features,6lb5d1r1QUeNb5UmM9V5nm,spotify:track:6lb5d1r1QUeNb5UmM9V5nm,https://api.spotify.com/v1/tracks/6lb5d1r1QUeNb5UmM9V5nm,https://api.spotify.com/v1/audio-analysis/6lb5d1r1QUeNb5UmM9V5nm,223027,4,3.72
2CHscmBzJkcAXkKgIBlJsO,Snake Mountain Blues,Colter Wall,54,2017,Blues,0.646,0.254,3,-14.851,1,0.0297,0.895,0.14,0.11,0.276,78.779,audio_features,2CHscmBzJkcAXkKgIBlJsO,spotify:track:2CHscmBzJkcAXkKgIBlJsO,https://api.spotify.com/v1/tracks/2CHscmBzJkcAXkKgIBlJsO,https://api.spotify.com/v1/audio-analysis/2CHscmBzJkcAXkKgIBlJsO,186413,4,3.11
6UsXVsM4j5lG3F4QDf5cdj,Nothing but a Number,Pretty Ricky,58,2005,Blues,0.744,0.482,1,-7.276,1,0.0517,0.251,0.0,0.106,0.199,116.025,audio_features,6UsXVsM4j5lG3F4QDf5cdj,spotify:track:6UsXVsM4j5lG3F4QDf5cdj,https://api.spotify.com/v1/tracks/6UsXVsM4j5lG3F4QDf5cdj,https://api.spotify.com/v1/audio-analysis/6UsXVsM4j5lG3F4QDf5cdj,299133,4,4.99
30miSaUyRHAkQF00Yden3L,James River Blues,Old Crow Medicine Show,51,2006,Blues,0.683,0.492,5,-8.098,1,0.0263,0.299,0.00249,0.149,0.585,98.917,audio_features,30miSaUyRHAkQF00Yden3L,spotify:track:30miSaUyRHAkQF00Yden3L,https://api.spotify.com/v1/tracks/30miSaUyRHAkQF00Yden3L,https://api.spotify.com/v1/audio-analysis/30miSaUyRHAkQF00Yden3L,186720,4,3.11
51sQQ7lE5kEmOqvl5A4Byd,All These Blues,DB.Boutabag,49,2022,Blues,0.857,0.729,10,-5.369,1,0.318,0.299,0.0,0.0759,0.841,100.079,audio_features,51sQQ7lE5kEmOqvl5A4Byd,spotify:track:51sQQ7lE5kEmOqvl5A4Byd,https://api.spotify.com/v1/tracks/51sQQ7lE5kEmOqvl5A4Byd,https://api.spotify.com/v1/audio-analysis/51sQQ7lE5kEmOqvl5A4Byd,166740,4,2.78
5HYSOEDwblGTVSh88TZnet,Midnight Blues,UMI,54,2018,Blues,0.763,0.494,11,-6.857,0,0.0487,0.965,0.00173,0.173,0.347,88.011,audio_features,5HYSOEDwblGTVSh88TZnet,spotify:track:5HYSOEDwblGTVSh88TZnet,https://api.spotify.com/v1/tracks/5HYSOEDwblGTVSh88TZnet,https://api.spotify.com/v1/audio-analysis/5HYSOEDwblGTVSh88TZnet,147304,4,2.46
0DnGfA1r8pAssJCuq4ojla,Still Got The Blues,Gary Moore,66,1990,Blues,0.189,0.39,9,-14.497,0,0.0353,0.257,0.000152,0.122,0.32,169.563,audio_features,0DnGfA1r8pAssJCuq4ojla,spotify:track:0DnGfA1r8pAssJCuq4ojla,https://api.spotify.com/v1/tracks/0DnGfA1r8pAssJCuq4ojla,https://api.spotify.com/v1/audio-analysis/0DnGfA1r8pAssJCuq4ojla,370867,3,6.18
4slDDMAoLgYKvEpiUAUEQI,do better blues (feat. HOPE),Jhené Aiko,53,2021,Blues,0.477,0.684,6,-7.461,1,0.126,0.347,0.0,0.358,0.41,75.775,audio_features,4slDDMAoLgYKvEpiUAUEQI,spotify:track:4slDDMAoLgYKvEpiUAUEQI,https://api.spotify.com/v1/tracks/4slDDMAoLgYKvEpiUAUEQI,https://api.spotify.com/v1/audio-analysis/4slDDMAoLgYKvEpiUAUEQI,253733,4,4.23
2D3MiAYLyfO8K7jYpTXs0V,Hellbound Blues,Hellbound Glory,50,2017,Blues,0.591,0.732,0,-5.659,1,0.0386,0.0454,0.0,0.26,0.817,123.905,audio_features,2D3MiAYLyfO8K7jYpTXs0V,spotify:track:2D3MiAYLyfO8K7jYpTXs0V,https://api.spotify.com/v1/tracks/2D3MiAYLyfO8K7jYpTXs0V,https://api.spotify.com/v1/audio-analysis/2D3MiAYLyfO8K7jYpTXs0V,150760,4,2.51
3hV8Gvijx6cVv339o3uCSK,Summertime Blues,Alan Jackson,54,1989,Blues,0.395,0.862,7,-6.837,1,0.0426,0.374,3.29e-05,0.209,0.964,80.716,audio_features,3hV8Gvijx6cVv339o3uCSK,spotify:track:3hV8Gvijx6cVv339o3uCSK,https://api.spotify.com/v1/tracks/3hV8Gvijx6cVv339o3uCSK,https://api.spotify.com/v1/audio-analysis/3hV8Gvijx6cVv339o3uCSK,192093,4,3.2
0KGCTdgtxawKhrNrbuT10z,Working Man Blues,Merle Haggard,50,1996,Blues,0.655,0.584,8,-11.878,1,0.0406,0.159,0.000123,0.0587,0.872,104.394,audio_features,0KGCTdgtxawKhrNrbuT10z,spotify:track:0KGCTdgtxawKhrNrbuT10z,https://api.spotify.com/v1/tracks/0KGCTdgtxawKhrNrbuT10z,https://api.spotify.com/v1/audio-analysis/0KGCTdgtxawKhrNrbuT10z,155293,4,2.59
6dGN5ani0pYe40kfS3wNcx,Brand New Blues,Luh Tyler,46,2023,Blues,0.681,0.465,10,-9.371,0,0.379,0.0647,0.0,0.079,0.509,84.527,audio_features,6dGN5ani0pYe40kfS3wNcx,spotify:track:6dGN5ani0pYe40kfS3wNcx,https://api.spotify.com/v1/tracks/6dGN5ani0pYe40kfS3wNcx,https://api.spotify.com/v1/audio-analysis/6dGN5ani0pYe40kfS3wNcx,114036,4,1.9
3LHbk7L7mFQj0Wiv4dB9lR,Winter Blues,Joyner Lucas,50,2017,Blues,0.643,0.766,0,-6.141,0,0.425,0.843,3.14e-06,0.228,0.54,131.001,audio_features,3LHbk7L7mFQj0Wiv4dB9lR,spotify:track:3LHbk7L7mFQj0Wiv4dB9lR,https://api.spotify.com/v1/tracks/3LHbk7L7mFQj0Wiv4dB9lR,https://api.spotify.com/v1/audio-analysis/3LHbk7L7mFQj0Wiv4dB9lR,275298,4,4.59
6AvfZXpbb6r35DfF7gHPRq,Wait,Maroon 5,60,2018,Blues,0.655,0.603,8,-5.014,1,0.0555,0.0959,0.0,0.107,0.452,126.088,audio_features,6AvfZXpbb6r35DfF7gHPRq,spotify:track:6AvfZXpbb6r35DfF7gHPRq,https://api.spotify.com/v1/tracks/6AvfZXpbb6r35DfF7gHPRq,https://api.spotify.com/v1/audio-analysis/6AvfZXpbb6r35DfF7gHPRq,190643,4,3.18
